sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
1213,mongol_conquests,15,蒙古征战（1189－1279）,1223年,迦勒迦河之战,https://zh.wikipedia.org/wiki/%E8%BF%A6%E5%8B%92%E8%BF%A6%E6%B2%B3%E4%B9%8B%E6%88%98,,未分级,迦勒迦河之战 1223年
1214,mongol_conquests,15,蒙古征战（1189－1279）,1231年－1273年,高丽蒙古战争,https://zh.wikipedia.org/wiki/%E9%AB%98%E4%B8%BD%E8%92%99%E5%8F%A4%E6%88%98%E4%BA%89,,未分级,高丽蒙古战争 1231年－1273年
1215,mongol_conquests,15,蒙古征战（1189－1279）,1232年,三峰山之战,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,三峰山之战 1232年
1216,mongol_conquests,15,蒙古征战（1189－1279）,1232年－1233年,汴京之战,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E5%9C%8D%E6%94%BB%E9%96%8B%E5%B0%81,,未分级,汴京之战 1232年－1233年
1217,mongol_conquests,15,蒙古征战（1189－1279）,1233年－1234年,蔡州之战,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,蔡州之战 1233年－1234年
1218,mongol_conquests,15,蒙古征战（1189－1279）,1234年,端平入洛,https://zh.wikipedia.org/wiki/%E7%AB%AF%E5%B9%B3%E5%85%A5%E6%B4%9B,,未分级,端平入洛 1234年
1219,mongol_conquests,15,蒙古征战（1189－1279）,1234年－1279年,宋元战争,https://zh.wikipedia.org/wiki/%E5%AE%8B%E5%85%83%E6%88%98%E4%BA%89,,未分级,宋元战争 1234年－1279年
1220,mongol_conquests,15,蒙古征战（1189－1279）,1235年－1241年,窝阔台攻宋之战,https://zh.wikipedia.org/wiki/%E7%AA%9D%E9%98%94%E5%8F%B0%E6%94%BB%E5%AE%8B%E4%B9%8B%E6%88%98,,未分级,窝阔台攻宋之战 1235年－1241年
1221,mongol_conquests,15,蒙古征战（1189－1279）,1235年,沔州之战,https://zh.wikipedia.org/wiki/%E6%B2%94%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,沔州之战 1235年
1222,mongol_conquests,15,蒙古征战（1189－1279）,1236年－1242年,蒙古第二次西征,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E7%AC%AC%E4%BA%8C%E6%AC%A1%E8%A5%BF%E5%BE%81,,未分级,蒙古第二次西征 1236年－1242年
1223,mongol_conquests,15,蒙古征战（1189－1279）,1236年,真州之战,https://zh.wikipedia.org/wiki/%E7%9C%9F%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,真州之战 1236年
1224,mongol_conquests,15,蒙古征战（1189－1279）,1236年,阳平关之战,https://zh.wikipedia.org/wiki/%E9%98%B3%E5%B9%B3%E5%85%B3%E4%B9%8B%E6%88%98_(1236%E5%B9%B4),,未分级,阳平关之战 1236年
1225,mongol_conquests,15,蒙古征战（1189－1279）,1236年,江陵之战,https://zh.wikipedia.org/wiki/%E6%B1%9F%E9%99%B5%E4%B9%8B%E6%88%98_(1236%E5%B9%B4),,未分级,江陵之战 1236年
1226,mongol_conquests,15,蒙古征战（1189－1279）,1237年,黄州之战,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,黄州之战 1237年
1227,mongol_conquests,15,蒙古征战（1189－1279）,1238年,庐州之战,https://zh.wikipedia.org/wiki/%E5%BA%90%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,庐州之战 1238年
1228,mongol_conquests,15,蒙古征战（1189－1279）,1238年,京襄之战,https://zh.wikipedia.org/wiki/%E4%BA%AC%E8%A5%84%E4%B9%8B%E6%88%98,,未分级,京襄之战 1238年
1229,mongol_conquests,15,蒙古征战（1189－1279）,1239年,大垭寨之战,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%9E%AD%E5%AF%A8%E4%B9%8B%E6%88%98,,未分级,大垭寨之战 1239年
1230,mongol_conquests,15,蒙古征战（1189－1279）,1240年冬,乞瓦之战,https://zh.wikipedia.org/wiki/%E4%B9%9E%E7%93%A6%E4%B9%8B%E6%88%98,,未分级,乞瓦之战 1240年冬
1231,mongol_conquests,15,蒙古征战（1189－1279）,1241年,赛约河之战,https://zh.wikipedia.org/wiki/%E8%B5%9B%E7%BA%A6%E6%B2%B3%E4%B9%8B%E6%88%98,,未分级,赛约河之战 1241年
1232,mongol_conquests,15,蒙古征战（1189－1279）,1243年,余玠防蜀之战,https://zh.wikipedia.org/wiki/%E4%BD%99%E7%8E%A0%E9%98%B2%E8%9C%80%E4%B9%8B%E6%88%98,,未分级,余玠防蜀之战 1243年
1233,mongol_conquests,15,蒙古征战（1189－1279）,1244年,寿春之战,https://zh.wikipedia.org/wiki/%E5%AF%BF%E6%98%A5%E4%B9%8B%E6%88%98_(1244%E5%B9%B4),,未分级,寿春之战 1244年
1234,mongol_conquests,15,蒙古征战（1189－1279）,1256年－1259年,旭烈兀西征 （蒙古第三次西征）,https://zh.wikipedia.org/wiki/%E6%97%AD%E7%83%88%E5%85%80%E8%A5%BF%E5%BE%81,,未分级,旭烈兀西征 （蒙古第三次西征） 1256年－1259年
1235,mongol_conquests,15,蒙古征战（1189－1279）,1253年,蒙古灭大理之战,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E7%81%AD%E5%A4%A7%E7%90%86%E4%B9%8B%E6%88%98,,未分级,蒙古灭大理之战 1253年
1236,mongol_conquests,15,蒙古征战（1189－1279）,1253年－1259年,蒙哥攻宋之战,https://zh.wikipedia.org/wiki/%E8%92%99%E5%93%A5%E6%94%BB%E5%AE%8B%E4%B9%8B%E6%88%98,,未分级,蒙哥攻宋之战 1253年－1259年
1237,mongol_conquests,15,蒙古征战（1189－1279）,1254年,押赤城之战,https://zh.wikipedia.org/wiki/%E6%8A%BC%E8%B5%A4%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,押赤城之战 1254年
1238,mongol_conquests,15,蒙古征战（1189－1279）,1256年,蒙古攻四川之战 （ 得汉城 小宁城 礼义城 ）,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E6%94%BB%E5%9B%9B%E5%B7%9D%E4%B9%8B%E6%88%98,,未分级,蒙古攻四川之战 （ 得汉城 小宁城 礼义城 ） 1256年
1239,mongol_conquests,15,蒙古征战（1189－1279）,1257年,蒙古攻安南之战,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E6%94%BB%E5%AE%89%E5%8D%97%E4%B9%8B%E6%88%98,,未分级,蒙古攻安南之战 1257年
1240,mongol_conquests,15,蒙古征战（1189－1279）,1257年,纽粦攻四川之战 （ 云顶城 ）,https://zh.wikipedia.org/wiki/%E7%BA%BD%E7%B2%A6%E6%94%BB%E5%9B%9B%E5%B7%9D%E4%B9%8B%E6%88%98,,未分级,纽粦攻四川之战 （ 云顶城 ） 1257年
1241,mongol_conquests,15,蒙古征战（1189－1279）,1258年－1259年,鄂州之战,https://zh.wikipedia.org/wiki/%E9%84%82%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,鄂州之战 1258年－1259年
1242,mongol_conquests,15,蒙古征战（1189－1279）,1258年－1259年,钓鱼城之战 （ 钓鱼城遗址 ）,https://zh.wikipedia.org/wiki/%E9%87%A3%E9%AD%9A%E5%9F%8E%E4%B9%8B%E6%88%B0,,未分级,钓鱼城之战 （ 钓鱼城遗址 ） 1258年－1259年
1243,mongol_conquests,15,蒙古征战（1189－1279）,1260年－1264年,忽必烈与阿里不哥之战,https://zh.wikipedia.org/wiki/%E5%BF%BD%E5%BF%85%E7%83%88%E4%B8%8E%E9%98%BF%E9%87%8C%E4%B8%8D%E5%93%A5%E4%B9%8B%E6%88%98,,未分级,忽必烈与阿里不哥之战 1260年－1264年
1244,mongol_conquests,15,蒙古征战（1189－1279）,1262年,蒙古平李璮之战,https://zh.wikipedia.org/wiki/%E8%92%99%E5%8F%A4%E5%B9%B3%E6%9D%8E%E7%92%AE%E4%B9%8B%E6%88%98,,未分级,蒙古平李璮之战 1262年
1245,mongol_conquests,15,蒙古征战（1189－1279）,1264年,虎啸山之战,https://zh.wikipedia.org/wiki/%E8%99%8E%E5%95%B8%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,虎啸山之战 1264年
1246,mongol_conquests,15,蒙古征战（1189－1279）,1267年—1273年,襄樊之战,https://zh.wikipedia.org/wiki/%E8%A5%84%E6%A8%8A%E4%B9%8B%E6%88%98,,未分级,襄樊之战 1267年—1273年
1247,mongol_conquests,15,蒙古征战（1189－1279）,1273年－1275年,淮西之战,https://zh.wikipedia.org/wiki/%E6%B7%AE%E8%A5%BF%E4%B9%8B%E6%88%98_(1273%E5%B9%B4),,未分级,淮西之战 1273年－1275年
1248,mongol_conquests,15,蒙古征战（1189－1279）,1274年,郢州之战,https://zh.wikipedia.org/wiki/%E9%83%A2%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,郢州之战 1274年
1249,mongol_conquests,15,蒙古征战（1189－1279）,1274年,沙阳、新城之战,https://zh.wikipedia.org/wiki/%E6%B2%99%E9%98%B3%E3%80%81%E6%96%B0%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,沙阳、新城之战 1274年
1250,mongol_conquests,15,蒙古征战（1189－1279）,1274年,鄂州之战,https://zh.wikipedia.org/wiki/%E9%84%82%E5%B7%9E%E4%B9%8B%E6%88%98_(1274%E5%B9%B4),,未分级,鄂州之战 1274年
1251,mongol_conquests,15,蒙古征战（1189－1279）,1274年－1275年,嘉定之战,https://zh.wikipedia.org/wiki/%E5%98%89%E5%AE%9A%E4%B9%8B%E6%88%98,,未分级,嘉定之战 1274年－1275年
1252,mongol_conquests,15,蒙古征战（1189－1279）,1275年,丁家洲之战,https://zh.wikipedia.org/wiki/%E4%B8%81%E5%AE%B6%E6%B4%B2%E4%B9%8B%E6%88%98,,未分级,丁家洲之战 1275年
1253,mongol_conquests,15,蒙古征战（1189－1279）,1275年,岳州之战,https://zh.wikipedia.org/wiki/%E5%B2%B3%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,岳州之战 1275年
1254,mongol_conquests,15,蒙古征战（1189－1279）,1275年,焦山之战,https://zh.wikipedia.org/wiki/%E7%84%A6%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,焦山之战 1275年
1255,mongol_conquests,15,蒙古征战（1189－1279）,1276年,临安之战,https://zh.wikipedia.org/wiki/%E4%B8%B4%E5%AE%89%E4%B9%8B%E6%88%98,,未分级,临安之战 1276年
1256,mongol_conquests,15,蒙古征战（1189－1279）,1275年,常州之战,https://zh.wikipedia.org/wiki/%E5%B8%B8%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,常州之战 1275年
1257,mongol_conquests,15,蒙古征战（1189－1279）,1275年－1278年,重庆之战 （ 神臂城 ）,https://zh.wikipedia.org/wiki/%E9%87%8D%E5%BA%86%E4%B9%8B%E6%88%98,,未分级,重庆之战 （ 神臂城 ） 1275年－1278年
1258,mongol_conquests,15,蒙古征战（1189－1279）,1275年－1276年,扬州之战,https://zh.wikipedia.org/wiki/%E6%89%AC%E5%B7%9E%E4%B9%8B%E6%88%98_(1275%E5%B9%B4),,未分级,扬州之战 1275年－1276年
1259,mongol_conquests,15,蒙古征战（1189－1279）,1275年,潭州之战,https://zh.wikipedia.org/wiki/%E6%BD%AD%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,潭州之战 1275年
1260,mongol_conquests,15,蒙古征战（1189－1279）,1276年－1277年,泸州之战,https://zh.wikipedia.org/wiki/%E6%B3%B8%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,泸州之战 1276年－1277年
1261,mongol_conquests,15,蒙古征战（1189－1279）,1276年,静江之战,https://zh.wikipedia.org/wiki/%E9%9D%99%E6%B1%9F%E4%B9%8B%E6%88%98,,未分级,静江之战 1276年
1262,mongol_conquests,15,蒙古征战（1189－1279）,1276年－1278年,文天祥反攻江西之战,https://zh.wikipedia.org/wiki/%E6%96%87%E5%A4%A9%E7%A5%A5%E5%8F%8D%E6%94%BB%E6%B1%9F%E8%A5%BF%E4%B9%8B%E6%88%98,,未分级,文天祥反攻江西之战 1276年－1278年
1263,mongol_conquests,15,蒙古征战（1189－1279）,1277年,元平吉里之战,https://zh.wikipedia.org/wiki/%E5%85%83%E5%B9%B3%E5%90%89%E9%87%8C%E4%B9%8B%E6%88%98,,未分级,元平吉里之战 1277年
1264,mongol_conquests,15,蒙古征战（1189－1279）,1277年,芒市河之战,https://zh.wikipedia.org/wiki/%E8%8A%92%E5%B8%82%E6%B2%B3%E4%B9%8B%E6%88%98,,未分级,芒市河之战 1277年
1265,mongol_conquests,15,蒙古征战（1189－1279）,1279年,厓山之战,https://zh.wikipedia.org/wiki/%E5%8E%93%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,厓山之战 1279年
